"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"391969099045421056","","","2013-10-20 16:48:10 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Stromae (16), New Musik (9) &amp; Jay-Z (8) #last.fm http://t.co/TGOvsEIh8m","","","","http://bit.ly/gnYiga"
"386941450208161792","","","2013-10-06 19:50:05 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 2 #lastfm Artists: Agnes Obel (11) &amp; Elvis Presley (1) #last.fm http://t.co/TGOvsEIh8m","","","","http://bit.ly/gnYiga"
"385281505872072704","","","2013-10-02 05:54:03 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @DrBunsen: sudo rm -rf government/","384991771912314880","14621493","2013-10-01 10:42:45 +0000",""
"384313215154659328","","","2013-09-29 13:46:25 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Danger Mouse (19), Nina Simone (1) &amp; Elvis Presley (1) #last.fm http://t.co/TGOvsEIh8m","","","","http://bit.ly/gnYiga"
"381842912663056384","","","2013-09-22 18:10:19 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Nina Simone (7), UNKLE (6) &amp; Kate Bush (1) #last.fm http://t.co/TGOvsEIh8m","","","","http://bit.ly/gnYiga"
"379300702646177792","","","2013-09-15 17:48:29 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Kimbra (11), Massive Attack (9) &amp; Kate Bush (3) #last.fm http://t.co/TGOvsEIh8m","","","","http://bit.ly/gnYiga"
"377040399862620160","","","2013-09-09 12:06:51 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","New blog post: Links van 14/08/2013 tot 09/09/2013 http://t.co/OSksArJ4sA #fb","","","","http://bit.ly/18ORUvf"
"376894235834064896","","","2013-09-09 02:26:02 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Azari &amp; III (7), Massive Attack (4) &amp; Front 242 (1) #last.fm http://t.co/TGOvsEIh8m","","","","http://bit.ly/gnYiga"
"376417792842792961","","","2013-09-07 18:52:49 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Getting ready for some late night exploring, yieha!!","","","",""
"374224229698650112","","","2013-09-01 17:36:23 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Hoeveel matchen schorsing voor gebaren Dury? #tvbeelden #zwaand","","","",""
"371663857846329346","","","2013-08-25 16:02:23 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Jack White (9), Boney M. (6) &amp; Julianna Barwick (4) #last.fm http://t.co/TGOvsEIh8m","","","","http://bit.ly/gnYiga"
"369104637304922116","","","2013-08-18 14:32:57 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Lana Del Rey (9), Chromatics (7) &amp; Men at Work (4) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"367271064898129920","","","2013-08-13 13:07:00 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","New blog post: Links van 05/08/2013 tot 13/08/2013 http://t.co/gHdOfmCFyW #fb","","","","http://bit.ly/14t9SAY"
"366622786464133120","","","2013-08-11 18:10:58 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Fleetwood Mac (41), Crowded House (8) &amp; Vanilla Ice (3) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"362608897636306944","","","2013-07-31 16:21:12 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","New blog post: Straatfotografie http://t.co/4dP4Iauwby #fb","","","","http://bit.ly/12FKsWv"
"361880260926648322","","","2013-07-29 16:05:52 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Photo “Caballo De Paris” by Koen Colpaert (@kcolpaert) #500px http://t.co/71ZOZCCPlX","","","","http://500px.com/photo/41742990"
"360691274027761664","","","2013-07-26 09:21:15 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","New blog post: Links van 05/06/2013 tot 26/07/2013 http://t.co/BqPzSvTfN2 #fb","","","","http://bit.ly/1aMpCok"
"353904467571249152","","","2013-07-07 15:52:54 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Editors (17), Balthazar (10) &amp; Vintage Trouble (7) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"351845240207970304","","","2013-07-01 23:30:16 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Classic Rock Masters (16), Mattafix (10) &amp; Major Lazer (10) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"348885739896971264","","","2013-06-23 19:30:17 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Body Count (6), Pink Floyd (4) &amp; 2 Live Crew (4) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"346416496873992192","","","2013-06-16 23:58:23 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Billy Joel (16), Fever Ray (10) &amp; Compuphonic (3) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"343881845190062081","","","2013-06-10 00:06:35 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Lana Del Rey (15), 't Hof van Commerce (11) &amp; Biezebaaze (9) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"341839668020641792","","","2013-06-04 08:51:42 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","New blog post: Links van 21/05/2013 tot 04/06/2013 http://t.co/mzHb67qUEr #fb","","","","http://bit.ly/14r6aZ2"
"341229241851072512","","","2013-06-02 16:26:05 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 2 #lastfm Artists: Chromatics (19) &amp; Antonio Faraò (9) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"339991736141090816","","","2013-05-30 06:28:41 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mensen die het verschil niet kennen tussen een blaffeture en persjeine zouden een GAS-boete moeten krijgen...","","","",""
"339723976932728833","","","2013-05-29 12:44:42 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Nektapijt : N-VA auto's: http://t.co/sJpOF3VVlR","","","","http://alturl.com/xho6b"
"338807273113649152","","","2013-05-27 00:02:03 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 1 #lastfm Artists: Daft Punk (7) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"337107972700393472","337107697910558720","22236163","2013-05-22 07:29:38 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@SachaKljestan Have a good flight! CU next season for numer 33 #COYM","","","",""
"336197831410982913","","","2013-05-19 19:13:03 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Daan (10), Daughter (8) &amp; The Mission (8) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"333768248761909248","","","2013-05-13 02:18:46 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 2 #lastfm Artists: Dixie Chicks (18) &amp; Daan (3) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"331708831535087618","331708536419651584","137717933","2013-05-07 09:55:22 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@kerstenbreyne Sterker nog, ik ga die cloud storage helemaal niet gebruiken ;-)","","","",""
"331707162684440576","331706785989791744","137717933","2013-05-07 09:48:45 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@kerstenbreyne Zelf ben ik niet zo wild van die ""Cloud""-feature... #ifyougetmydrift","","","",""
"331648945908482048","","","2013-05-07 05:57:25 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @aardling: ""Deze trein vertrekt vandaag vanuit een ander station."" Challenge accepted! #nmbs (@ Station Antwerpen-Centraal) http://t.co/…","331644988138086400","1120601","2013-05-07 05:41:41 +0000","http://4sq.com/12NCt3y,http://4sq.com/12NCt3y"
"331501816086929410","","","2013-05-06 20:12:46 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","New blog post: Links van 30/04/2013 tot 06/05/2013 http://t.co/l3JDc4Fiyd #fb","","","","http://bit.ly/13ZeFfD"
"331416782759948290","","","2013-05-06 14:34:53 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 2 #lastfm Artists: Sternenreiter (13) &amp; Daan (2) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"328534588555149312","","","2013-04-28 15:42:04 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Phoenix (16), Bomba De Luz (10) &amp; M83 (7) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"326690949277294595","","","2013-04-23 13:36:06 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","New blog post: Links van 18/04/2013 tot 23/04/2013 http://t.co/bfhScEkhzM #fb","","","","http://bit.ly/13seJnJ"
"326305422766141440","","","2013-04-22 12:04:09 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Studie #Hautekiet woonwerk-verkeer rammelt van alle kanten. 15 km met de wagen staat dus gelijk met 120 km trein?","","","",""
"326069742899171328","","","2013-04-21 20:27:39 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","En de grootste hold-up in de geschiedenis van het voetbal is na maandenlange heksenjacht een feit… #zwaand","","","",""
"326066410092646402","","","2013-04-21 20:14:24 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","And the Belfius-ref did it twice… #zwaand","","","",""
"326046296777568257","","","2013-04-21 18:54:29 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","En de Paarse Bond slaat weer toe… #zwaand","","","",""
"325972901759156224","","","2013-04-21 14:02:50 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 1 #lastfm Artists: The Killers (4) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"324799997113692161","","","2013-04-18 08:22:08 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","New blog post: Links van 05/04/2013 tot 18/04/2013 http://t.co/f2bRV8wuB1 #fb","","","","http://bit.ly/XHWydf"
"321240172173877248","","","2013-04-08 12:36:40 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","New blog post: Een nieuwe start http://t.co/milXybJUjr #fb","","","","http://bit.ly/10yCsSX"
"321014141458448385","","","2013-04-07 21:38:30 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Elvis Costello (12), The Postal Service (10) &amp; Vampire Weekend (5) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"318451685578117121","","","2013-03-31 19:56:13 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Fink (34), Iggy Pop (1) &amp; Nirvana (1) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"316664957821399040","","","2013-03-26 21:36:23 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","New blog post: Links van 04/03/2013 tot 26/03/2013 http://t.co/hE6D9BHZMR #fb","","","","http://bit.ly/106QoC8"
"316021654532808706","","","2013-03-25 03:00:08 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 2 #lastfm Artists: Chromatics (19) &amp; Kraak &amp; Smaak (8) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"313387489639428097","","","2013-03-17 20:32:54 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Trixie Whitley (5), Ralf Gum (2) &amp; Phoenix (1) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"311798558644908032","","","2013-03-13 11:19:03 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I unlocked the “Naan-Sense” badge on @foursquare for checking into Indian restaurants. Chicken Tikka Masala me! Stat! http://t.co/0L0zJuKU8e","","","","http://4sq.com/XI4KdD"
"311426156425515009","","","2013-03-12 10:39:16 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just unlocked the ""Epic Swarm"" badge on @foursquare for checking in with 999 other people! http://t.co/V9bdn09TtC","","","","http://4sq.com/YXu6A1"
"310846058739691520","","","2013-03-10 20:14:10 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Ralf Gum (8), Joan Baez (1) &amp; The Doors (1) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"309949004035280897","","","2013-03-08 08:49:35 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lemme tell ya something, Bustin' makes me feel good! http://t.co/sUnXzK5rwl","","","","http://instagr.am/p/WlyARTLPsz/"
"309246252829253632","309027159882735618","14360267","2013-03-06 10:17:06 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@tmclssns ik werk met FreeNas, simpel en goedkoop alternatief met wat oude hardware","","","",""
"308386838417113091","","","2013-03-04 01:22:06 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: The MacHines (9), The Killers (4) &amp; Katy B (4) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"308220832545644544","308220530081816576","113615540","2013-03-03 14:22:27 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@johfravekemans made my point, anderen mogen oordelen","","","",""
"308220032981278720","308219596568162304","113615540","2013-03-03 14:19:16 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@johfravekemans dacht dat ik het gisteren nochtans van henzelf gehoord had. #tegendomheidhebbenzelfsdegodengeenverhaal","","","",""
"308219647403126785","308219105222213634","113615540","2013-03-03 14:17:45 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@johfravekemans grens zal wel bepaald worden door CGKR. The innocent have nothing to be afraid.","","","",""
"308219275565465601","308218862871142400","113615540","2013-03-03 14:16:16 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@johfravekemans sorry maar wie zichzelf geek noemt kan als bron een tag en twittername combineren...","","","",""
"308218971323265024","308218347701538816","113615540","2013-03-03 14:15:03 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@johfravekemans volgens wetgeving valt racisme niet onder vrije meningsuiting.","","","",""
"308217656648015872","308213773045485568","113615540","2013-03-03 14:09:50 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@johfravekemans : hashtag misschien eens leren gebruiken daarvoor? #gnkand","","","",""
"307982993270657024","307923091726692353","49283510","2013-03-02 22:37:22 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@TimmyDeCraene: watch me racist...","","","",""
"307919891485315072","","","2013-03-02 18:26:37 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Van plan alle racistische tweets door te sturen aan Centrum voor gelijkheid van kansen en voor racismebestrijding #gnkAND","","","",""
"307914795531792384","","","2013-03-02 18:06:22 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Dus als ik het goed begrijp leek die tackle van Gillet dan op die van Anele, Thsimanga of Fernandez uit de vorige matchen? #gnkand","","","",""
"306336917694324736","","","2013-02-26 09:36:27 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","New blog post: Links van 18/02/2013 tot 26/02/2013 http://t.co/BCok5IXrIL #fb","","","","http://bit.ly/WbrLqW"
"305742573727784961","305734016080949248","14360267","2013-02-24 18:14:44 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@tmclssns modern times! Let ook op de achtergrond :-)","","","",""
"305740818273148928","","","2013-02-24 18:07:46 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Simple Minds (19), Front 242 (17) &amp; Daan (5) #last.fm http://t.co/X1QEcDlUxi","","","","http://bit.ly/gnYiga"
"305714621833175042","","","2013-02-24 16:23:40 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Eentje voor de FCB-racisten: http://t.co/3Q7l7RzR2O #cluAND","","","","http://www.ejustice.just.fgov.be/cgi/api2.pl?lg=nl&pd=2007-07-02&numac=2007000472"
"305695652036358145","","","2013-02-24 15:08:17 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Bizar, Zo'n wall met weinig tweets over scheids, RSCA zal verloren staan zeker? #cluand","","","",""
"304280124956753920","","","2013-02-20 17:23:29 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Here's looking at you, (pdw) #muskatnuss http://t.co/qMWUIOCE","","","","http://instagr.am/p/V9gcVCLPmh/"
"303901427082870784","","297969126","2013-02-19 16:18:41 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@RolandJuhasz @rscanderlecht So long Roland, good luck with Videoton and thanks for everything. We are Anderlecht!","","","",""
"303324469559193600","","","2013-02-18 02:06:03 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Editors (19), Louis Armstrong (2) &amp; Ella Fitzgerald (1) #last.fm http://t.co/R6WSZLlK","","","","http://bit.ly/gnYiga"
"301408120922583040","301243045343547392","289791646","2013-02-12 19:11:10 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@surfingKoen ach man... Nog veel succes in uw meelijwekkend leventje","","","",""
"301000273361506305","300977807012544512","289791646","2013-02-11 16:10:32 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@surfingKoen LOL. Wat een mongool: ik werk in een organisatie van 12.000 man, ben ICT-directeur en werk met een budget van 1,8 miljoen €.","","","",""
"300761989771317248","","","2013-02-11 00:23:40 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Eva De Roovere (17), Kasabian (7) &amp; Gabrielle Aplin (7) #last.fm http://t.co/R6WSZLlK","","","","http://bit.ly/gnYiga"
"300725954383314944","300717288095625216","1122631620","2013-02-10 22:00:29 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@CarlAntoon jongen toch….eerst een cursus begrijpend lezen volgen…geloof jij je eigen onzin eigenlijk?","","","",""
"300712887071154176","300707297519353857","289791646","2013-02-10 21:08:33 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@surfingKoen man, man, man, moet een zielig leven zijn als je je eigen onzin gelooft...","","","",""
"300712606598053888","300684974779142144","1122631620","2013-02-10 21:07:27 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@CarlAntoon hell yeah, dead serious. Werkt voor Belfius. sorry.","","","",""
"300682953070112768","","","2013-02-10 19:09:37 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Gewoon ter info: scheids Bocaut staat op de loonlijst van de sponsor van FCB #wbeand","","","",""
"299535119012732928","","","2013-02-07 15:08:32 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I just reached Level 2 of the ""Jetsetter"" badge on @foursquare. I’ve checked in at 5 different airports! http://t.co/X6jLJeEs","","","","http://4sq.com/11shrwF"
"298721632925646848","","","2013-02-05 09:16:01 +0000","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","Say hello to the future of e-mail at http://t.co/Lb0yxjRI Follow @sendhello for hot news and updates #email #productivity","","","","http://www.sendhello.to"
"297697233237856256","","","2013-02-02 13:25:26 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @hannes_bhc: Rainbows! http://t.co/JcOlKfjC","297690820751024129","9224832","2013-02-02 12:59:57 +0000","http://twitter.com/hannes_bhc/status/297690820751024129/photo/1,http://twitter.com/hannes_bhc/status/297690820751024129/photo/1"
"295821595128246272","","","2013-01-28 09:12:19 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Ennio Morricone (14), Beastie Boys (11) &amp; Pink Floyd (9) #last.fm http://t.co/R6WSZLlK","","","","http://bit.ly/gnYiga"
"295244815149453312","","","2013-01-26 19:00:23 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RSCA wint „topper” tegen een thuisploeg die in 90’ amper op de helft van de tegenstander durft komen… #lokand","","","",""
"293146319931994112","","","2013-01-21 00:01:43 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Joan Baez (21), 10,000 Maniacs (17) &amp; Alela Diane (2) #last.fm http://t.co/R6WSZLlK","","","","http://bit.ly/gnYiga"
"291641067709792257","","","2013-01-16 20:20:23 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Eens benieuwd of er nu tv-beelden zullen gebruikt worden voor Lepoint? #AndGnt","","","",""
"291568943292891136","","","2013-01-16 15:33:47 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","New blog post: Links van 30/12/2012 tot 16/01/2013 http://t.co/vjAPAgnl #fb","","","","http://bit.ly/S31GXB"
"291439035753328641","","","2013-01-16 06:57:35 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @Inferis: I SURVIVED THE HORRIBLE BELGIAN SNOW STORM OF 2013. #proud","291099458580672513","66573","2013-01-15 08:28:13 +0000",""
"290715357205901313","","","2013-01-14 07:01:57 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @xanderycke: Als ik 15.000 volgers heb, betaal ik nummer 15.000 een blowjob door Hot Marijke.","290585209030725632","35651235","2013-01-13 22:24:47 +0000",""
"290529259703922688","","","2013-01-13 18:42:27 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Trixie Whitley (12), Trentemøller (8) &amp; Nelly Furtado (2) #last.fm http://t.co/R6WSZLlK","","","","http://bit.ly/gnYiga"
"283987378463465472","","","2012-12-26 17:27:21 +0000","<a href=""http://www.goodreads.com"" rel=""nofollow"">Goodreads</a>","5 of 5 stars to Yves Marchand &amp; Romain Meffre by Yves Marchand http://t.co/6bFgt1Ry","","","","http://bit.ly/WGSsPS"
"282926246814425088","","","2012-12-23 19:10:48 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","offside =„als een medespeler de bal naar deze speler SPEELT” Speelt, geen schot op doel #leeruwreglementen #gnkAND","","","",""
"282925390064930819","","","2012-12-23 19:07:24 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Trouwens bij een schot op doel sta je NIET buitenspel, de rest is volgende fase #leeruwreglementen #gnkAND","","","",""
"282924876120088577","","","2012-12-23 19:05:21 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","Anele &amp; Tshimanga schorsen op basis van TV-beelden????? #iedereengelijkvoordewet #gnkAND","","","",""
"282916069763604480","","","2012-12-23 18:30:22 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Scala &amp; Kolacny Brothers (14), The Killers (3) &amp; Pearl Jam (2) #last.fm http://t.co/R6WSZLlK","","","","http://bit.ly/gnYiga"
"281037851825696768","281036915795435522","21222993","2012-12-18 14:06:59 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@jefflynchphoto Even if it was a toy, it's tasteless and I hope one of your relatives is the next victim. Quiting is exactly what I'll do","","","",""
"280681963210276865","","","2012-12-17 14:32:49 +0000","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","New blog post: Links van 10/12/2012 tot 17/12/2012 http://t.co/LC5BgkHn #fb","","","","http://bit.ly/V351pC"
"280594821830299649","","","2012-12-17 08:46:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","How tasteless can U be... RT @jefflynchphoto: Looks like Dad has been a good boy this year too... http://t.co/Duqhfylt #newtown","","","","http://instagr.am/p/TUBkQtiXZf/"
"280473486173028352","","","2012-12-17 00:44:24 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: DJ Shadow (13), SX (10) &amp; UNKLE (1) #last.fm http://t.co/R6WSZLlK","","","","http://bit.ly/gnYiga"
"280015682572283904","","","2012-12-15 18:25:15 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @MMFlint: Just 18 hrs ago, those Republicans in the Michigan House rammed thru a bill making it LEGAL to carry a gun into a school or ...","279662279681773568","20479813","2012-12-14 19:00:58 +0000",""
"277903008447209472","","","2012-12-09 22:30:15 +0000","<a href=""http://www.tweekly.fm/"" rel=""nofollow"">Tweekly.fm</a>","My Top 3 #lastfm Artists: Lana Del Rey (24), The Human League (22) &amp; Elvis Costello (16) #last.fm http://t.co/R6WSZLlK","","","","http://bit.ly/gnYiga"
